,Index,Height(Inches),Weight(Pounds),BMI
15985,15986,66.23119,133.229,21.351528804730762
15986,15987,66.32448,116.0772,18.55045392632225
15987,15988,67.293,137.0363,21.274098658581206
15988,15989,65.65561,124.1935,20.253986218567466
15989,15990,66.92149,109.5993,17.204097753351515
15990,15991,65.07498,105.2216,17.46755582101407
15991,15992,67.96785,131.2363,19.97111157994851
15992,15993,66.14877,120.1462,19.30286699404278
15993,15994,69.45894,120.3336,17.53419903197209
15994,15995,65.77765,123.8685,20.126093975880384
15995,15996,65.23996,116.0991,19.175946348517186
15996,15997,68.39398,117.3044,17.62925149712087
15997,15998,66.57914,113.7488,18.039553604961725
15998,15999,67.67032,113.9851,17.498746884760234
15999,16000,68.46821,114.5627,17.1798994408578
16000,16001,67.94276,147.1207,22.404885956671936
16001,16002,68.41071,114.7406,17.235514258336234
16002,16003,67.81453,120.7329,18.45590921507698
16003,16004,66.13517,135.6964,21.810152518492192
16004,16005,68.84075,128.7526,19.099418567559688
16005,16006,69.82133,130.4452,18.81079686000277
16006,16007,70.69125,131.4881,18.497389967676458
16007,16008,69.67354,127.5423,18.470294311595435
16008,16009,67.11306,112.9442,17.628086667348455
16009,16010,67.76652,113.787,17.41877480221488
16010,16011,67.98509,117.4293,17.86094542388839
16011,16012,66.10635,119.1248,19.16333766978759
16012,16013,70.25508,130.6601,18.609848857278582
16013,16014,69.69406,127.8872,18.509337485451702
16014,16015,70.62853,154.1866,21.72909417621121
16015,16016,66.46828,115.0219,18.302355255625475
16016,16017,65.83352,118.1788,19.169056943402474
16017,16018,69.43541,133.457,19.45963430637573
16018,16019,67.18957,126.4289,19.687835000323663
16019,16020,67.85753,132.5879,20.242452197044457
16020,16021,70.80011,130.9031,18.358508360395245
16021,16022,68.23846,111.4887,16.83169070960716
16022,16023,69.24097,145.3706,21.315995572639796
16023,16024,69.30102,127.2747,18.630227296282513
16024,16025,69.52276,130.5737,18.99140195708959
16025,16026,69.22084,141.1106,20.703379031043468
16026,16027,67.85295,129.5885,19.78719893198485
16027,16028,65.77801,128.725,20.914946812277034
16028,16029,66.55636,124.4,19.742246995384626
16029,16030,65.75154,134.4078,21.855861976910507
16030,16031,65.79782,128.8091,20.9160109739274
16031,16032,68.06347,118.8537,18.03598470286013
16032,16033,68.3986,102.3968,15.386763714225847
16033,16034,68.21292,123.15,18.60614750124163
16034,16035,66.66365,130.5961,20.65890770634702
16035,16036,65.77131,112.8459,18.338682247758417
16036,16037,64.85413,117.4122,19.624259367266262
16037,16038,69.30353,158.2312,23.159902913619202
16038,16039,67.96803,111.7532,17.006146969046643
16039,16040,68.60519,137.1098,20.47905344918842
16040,16041,66.8475,123.4111,19.415081078158355
16041,16042,67.11017,116.3094,18.154883336549606
16042,16043,69.15094,129.7406,19.073704541283746
16043,16044,66.13712,106.6076,17.13377000847462
16044,16045,66.42691,138.0277,21.990417505294666
16045,16046,70.39729,118.1795,16.76430645898603
16046,16047,68.66476,137.9495,20.56873783903678
16047,16048,70.14358,133.6875,19.101623095863612
16048,16049,66.8426,130.6206,20.552295257847614
16049,16050,70.37678,133.2398,18.911697494293453
16050,16051,68.74193,116.7499,17.36874342839835
16051,16052,65.41171,110.589,18.170055367599698
16052,16053,71.92922,135.987,18.47744917173263
16053,16054,69.84558,130.0924,18.74689705884071
16054,16055,68.54234,139.991,20.947759878622257
16055,16056,68.97866,124.9344,18.458986564287255
16056,16057,67.76261,112.8224,17.273104816428365
16057,16058,66.49068,124.7065,19.83000695594784
16058,16059,64.95423,93.85997,15.639427764785108
16059,16060,67.37242,132.68,20.549274479156516
16060,16061,71.21076,136.9751,18.989158064353237
16061,16062,69.7826,130.0858,18.779798317652105
16062,16063,69.90597,139.7374,20.10200843360853
16063,16064,70.10361,151.6632,21.694756242631318
16064,16065,68.52806,128.6134,19.253277469520228
16065,16066,67.44755,124.6756,19.26657131906317
16066,16067,68.69408,121.506,18.10149422225191
16067,16068,68.10934,131.7102,19.96003922994587
16068,16069,67.69214,116.534,17.878516960497045
16069,16070,67.63227,116.31,17.875757407726223
16070,16071,64.61927,121.4863,20.453071442355622
16071,16072,67.29108,124.9753,19.40280485122013
16072,16073,69.87057,140.744,20.267334824400148
16073,16074,67.21068,135.6258,21.106735082250914
16074,16075,67.51395,106.5245,16.429252107280206
16075,16076,66.91739,120.4203,18.905015703478618
16076,16077,69.39064,147.6976,21.563883517473442
16077,16078,68.90895,136.3169,20.181514830680417
16078,16079,67.95984,113.1916,17.229188734036192
16079,16080,67.44107,126.8993,19.61397635231458
16080,16081,68.93723,131.1289,19.39751451090653
16081,16082,68.20281,138.466,20.926371696862304
16082,16083,66.81433,120.1186,18.915871335240993
16083,16084,69.65587,127.9894,18.54444696740407
16084,16085,69.37795,136.1519,19.885481222817855
16085,16086,69.82831,123.4697,17.80133836973216
16086,16087,65.75387,112.9789,18.370036940531058
16087,16088,65.7493,123.9453,20.155942979004998
16088,16089,65.71657,131.5604,21.41562406598271
16089,16090,67.83512,131.2806,20.056109069677166
16090,16091,69.31119,135.1037,19.770418264388866
16091,16092,67.7191,120.699,18.502765373424623
16092,16093,66.34019,109.6276,17.511437946001664
16093,16094,67.49858,120.7825,18.63674515807246
16094,16095,67.31243,126.4223,19.61500730405759
16095,16096,69.86285,134.3626,19.352680529091355
16096,16097,65.53745,123.5052,20.21442952477943
16097,16098,64.59321,115.3473,19.435200395704534
16098,16099,70.94415,137.818,19.24988276146577
16099,16100,65.10856,142.4697,23.626623158926517
16100,16101,65.90327,121.5589,19.675607861748677
16101,16102,68.98332,130.488,19.276923131583565
16102,16103,71.82366,157.4164,21.452120944888236
16103,16104,64.24852,126.0415,21.46558022729293
16104,16105,70.8681,147.1265,20.594186909809807
16105,16106,66.96278,135.505,21.244362085229387
16106,16107,66.12878,129.3979,20.801829487848885
16107,16108,71.94824,136.8933,18.590761036936705
16108,16109,65.07127,108.6386,18.036859379292004
16109,16110,69.67868,126.0584,18.25270715343939
16110,16111,64.74361,114.9174,19.272910026375985
16111,16112,69.15274,125.9758,18.519261528656802
16112,16113,67.27984,109.7412,17.043356560240273
16113,16114,67.47621,121.506,18.76081438717787
16114,16115,69.72662,139.0893,20.11184067539901
16115,16116,70.1707,111.1782,15.873158233606292
16116,16117,66.61857,128.6381,20.37672243441827
16117,16118,67.53201,126.1899,19.451834641041238
16118,16119,66.70138,122.2916,19.323345259137714
16119,16120,67.70153,133.0479,20.406399381606214
16120,16121,69.13985,127.8006,18.79452489852658
16121,16122,68.40056,133.3174,20.03193238676894
16122,16123,67.09034,116.1753,18.14467284246461
16123,16124,64.56582,101.6407,17.14026887603364
16124,16125,65.83884,112.2939,18.211560009387995
16125,16126,67.8546,120.8841,18.457204202438035
16126,16127,67.56548,164.5865,25.34543807399566
16127,16128,68.95006,150.9348,22.319034924515133
16128,16129,66.88926,127.4484,20.02520312255323
16129,16130,63.7295,119.2318,20.63794273580445
16130,16131,67.57752,139.8852,21.533895127788714
16131,16132,69.1283,117.7473,17.32186017718628
16132,16133,68.01587,112.7753,17.137552608400377
16133,16134,67.06685,117.2326,18.322633904058794
16134,16135,70.64588,108.4964,15.282590442365626
16135,16136,68.04523,125.317,19.026983514779083
16136,16137,65.18191,122.3296,20.241035013156672
16137,16138,67.95231,125.4864,19.104845744351685
16138,16139,69.25011,141.4465,20.735122021695073
16139,16140,65.96393,140.1776,22.647532983122883
16140,16141,67.5947,115.7894,17.815533769484503
16141,16142,71.04171,124.8506,17.39078338924054
16142,16143,67.77341,118.673,18.163041326798297
16143,16144,69.13759,140.5952,20.67746742201609
16144,16145,66.80684,118.2042,18.618572203824392
16145,16146,74.47517,130.9092,16.59214320524595
16146,16147,68.0331,139.2995,21.157500587151304
16147,16148,68.0644,122.5887,18.60226057757049
16148,16149,70.12434,135.7782,19.410995032740697
16149,16150,66.81391,114.3368,18.00559937215209
16150,16151,69.99107,145.8768,20.93419605357364
16151,16152,68.46712,123.8385,18.57149594335902
16152,16153,65.36962,119.4041,19.643670637191477
16153,16154,66.36395,118.9485,18.986715367214682
16154,16155,65.26932,120.7947,19.933567376512993
16155,16156,67.70041,133.7415,20.513459919040194
16156,16157,65.96714,117.3999,18.965650392370872
16157,16158,66.02222,135.7149,21.887825075046145
16158,16159,70.2321,135.7227,19.34356454447732
16159,16160,68.38172,131.2653,19.734458753442812
16160,16161,69.64098,145.0634,21.02729605206178
16161,16162,67.28414,99.15936,15.397975649098235
16162,16163,69.58655,151.417,21.982614891786195
16163,16164,65.99345,109.9817,17.753095423473592
16164,16165,65.25013,125.8024,20.772151859213498
16165,16166,67.79735,119.3893,18.259769588973054
16166,16167,70.76063,149.9261,21.04985880838644
16167,16168,66.54695,107.2944,17.032408691098126
16168,16169,69.24477,141.3338,20.72179661305309
16169,16170,67.45018,151.1216,23.351546191478906
16170,16171,68.89261,136.2221,20.177047641275227
16171,16172,68.01896,133.4202,20.27294945841094
16172,16173,68.55845,127.7299,19.10407069552988
16173,16174,67.35986,117.0648,18.13757832046164
16174,16175,71.41989,131.9403,18.18421000555152
16175,16176,68.12119,134.7049,20.406769867984746
16176,16177,63.85395,117.3799,20.238276474878226
16177,16178,69.21935,113.3789,16.635372522952416
16178,16179,70.98516,134.2274,18.726705115464362
16179,16180,67.06622,112.0892,17.51908565851005
16180,16181,68.33204,143.2136,21.562087991551994
16181,16182,68.07284,117.0658,17.75978168529738
16182,16183,64.26234,117.8436,20.06080032333931
16183,16184,67.0604,133.9787,20.943960270936298
16184,16185,67.00242,109.9566,17.21851327237192
16185,16186,66.31913,122.8827,19.641218614291997
16186,16187,70.46814,130.5875,18.48720750005467
16187,16188,64.43246,119.6113,20.25434065028897
16188,16189,68.4489,132.9983,19.95576901133018
16189,16190,66.65345,116.5059,18.43562973511326
16190,16191,65.46283,128.9968,21.16141525730909
16191,16192,67.0748,131.4424,20.538656543357032
16192,16193,66.19921,107.072,17.176142182219966
16193,16194,68.7179,114.1472,16.993421499017487
16194,16195,66.31607,114.3084,18.27241323314142
16195,16196,66.64692,120.2193,19.02695767790892
16196,16197,69.25969,130.928,19.187870209032145
16197,16198,67.45099,127.3075,19.67128171956719
16198,16199,64.42715,93.77605,15.882154628183736
16199,16200,65.53849,142.5842,23.336400317759836
16200,16201,66.89782,124.9394,19.625955497447933
16201,16202,70.67184,144.1236,20.286056433006703
16202,16203,67.93222,132.3346,20.159377582295573
16203,16204,66.92724,125.4446,19.687993843017264
16204,16205,66.53067,109.4724,17.386660352794472
16205,16206,69.31518,120.3775,17.613429845933588
16206,16207,70.82934,131.3445,18.40521210233125
16207,16208,66.16717,114.8612,18.443509089647243
16208,16209,69.87971,117.8718,16.969265811819348
16209,16210,65.03428,99.61482,16.557494008682568
16210,16211,69.47601,143.0517,20.834285456462073
16211,16212,67.9457,118.4858,18.04253995475979
16212,16213,69.66532,137.5848,19.92932131403153
16213,16214,69.81227,140.3692,20.24713741923844
16214,16215,64.61603,113.1176,19.046051933033024
16215,16216,68.70534,122.9617,18.31235494492041
16216,16217,67.86034,116.6122,17.80193665377706
16217,16218,64.56665,109.1744,18.41024767012871
16218,16219,67.55567,134.4666,20.7131494031679
16219,16220,68.56515,143.9649,21.528069362060986
16220,16221,66.91835,129.4116,20.315994360615328
16221,16222,72.41732,134.7621,18.0650096518667
16222,16223,71.08753,135.5392,18.8552977073077
16223,16224,63.93158,106.8868,18.384360389013768
16224,16225,68.00087,134.7445,20.48506913735175
16225,16226,66.42765,120.6609,19.223130218276722
16226,16227,68.58748,124.3152,18.57761100132256
16227,16228,68.73243,148.0622,22.033126416406674
16228,16229,67.08349,127.3686,19.89694516578226
16229,16230,69.95792,126.6491,18.192134405901914
16230,16231,69.72909,121.2628,17.53294708473672
16231,16232,69.26196,138.9057,20.35569045368099
16232,16233,66.69,128.5966,20.32653613970153
16233,16234,70.36077,142.2321,20.197228561049844
16234,16235,67.46372,124.3689,19.209963890535185
16235,16236,68.5373,121.8393,18.234284940348026
16236,16237,67.50827,122.1101,18.83618531745207
16237,16238,65.75245,120.3636,19.571612762521855
16238,16239,66.74609,129.2159,20.390112521406316
16239,16240,72.21651,139.8698,18.85412082609693
16240,16241,66.94817,107.6458,16.883986421005243
16241,16242,67.49868,157.1014,24.24068122845717
16242,16243,68.42975,147.8209,22.192246130256798
16243,16244,68.52518,119.6524,17.913331757331186
16244,16245,66.78274,118.6653,18.70469364134743
16245,16246,64.79988,121.5981,20.35793441031826
16246,16247,70.23712,136.9404,19.514324664615472
16247,16248,73.10806,140.7235,18.509361346433728
16248,16249,66.2469,112.0223,17.944389578770846
16249,16250,67.16625,118.2065,18.420205891297552
16250,16251,69.34644,125.3572,18.325518291555287
16251,16252,64.6456,121.8469,20.49707395787365
16252,16253,68.87184,120.4789,17.85594941527462
16253,16254,66.36918,123.2573,19.671391024715145
16254,16255,71.20713,119.6618,16.59066876252588
16255,16256,70.73217,138.1571,19.413085597402866
16256,16257,68.33913,111.1084,16.724892205431406
16257,16258,67.79893,137.6869,21.05727976582333
16258,16259,65.85082,134.2529,21.764897490160095
16259,16260,68.60721,144.9214,21.6445384231242
16260,16261,68.04752,121.127,18.389574567954803
16261,16262,67.92398,140.6038,21.424274906511943
16262,16263,66.91439,119.9645,18.835147554344093
16263,16264,64.70896,118.9869,19.976786817806623
16264,16265,70.77016,120.547,16.92042926839015
16265,16266,67.3468,121.395,18.815778616737763
16266,16267,64.86953,109.9266,18.364394681224113
16267,16268,64.19615,122.1719,20.840526512982144
16268,16269,68.42556,129.0887,19.382367842835674
16269,16270,67.23216,127.4021,19.81425660922374
16270,16271,69.29292,140.8615,20.623857917557032
16271,16272,66.12768,124.4191,20.002109840041165
16272,16273,67.15976,135.3002,21.088004841136527
16273,16274,68.92731,129.8894,19.219689893712307
16274,16275,70.35575,126.1017,17.90923653390859
16275,16276,66.56554,131.7885,20.90903169647973
16276,16277,70.41469,133.3264,18.90361808020918
16277,16278,66.30858,132.2852,21.15081604715748
16278,16279,64.92028,123.1736,20.54528600118094
16279,16280,68.38333,120.7131,18.147183772617307
16280,16281,66.60948,128.4356,20.35019885705875
16281,16282,67.74654,132.4136,20.282135467820268
16282,16283,67.76365,120.8272,18.49807155843529
16283,16284,67.826,133.2988,20.369912041325474
16284,16285,68.81311,130.7308,19.40845082246441
16285,16286,69.31322,137.2461,20.082750266532262
16286,16287,62.99079,128.0345,22.68444846835013
16287,16288,68.01395,127.4918,19.374994245349356
16288,16289,67.88325,128.8534,19.657394543515792
16289,16290,64.34993,116.5172,19.781043911671297
16290,16291,69.17264,121.2414,17.81302041421518
16291,16292,65.01635,112.8708,18.77118798153476
16292,16293,69.49107,134.9546,19.64649217631306
16293,16294,71.6126,140.2298,19.22280481590035
16294,16295,68.13264,120.655,18.272173671959298
16295,16296,71.05107,146.4425,20.393004456922853
16296,16297,69.16088,137.6839,20.2356641607308
16297,16298,70.64956,136.3774,19.20785234807864
16298,16299,68.2516,122.4347,18.477115463925458
16299,16300,65.20641,111.7598,18.478229645879576
16300,16301,69.1875,100.505,14.760046187152625
16301,16302,68.26068,121.9934,18.405619508192395
16302,16303,69.44096,127.7445,18.623705841801012
16303,16304,66.8189,128.3391,20.207643464621754
16304,16305,68.97099,122.6575,18.12660679271377
16305,16306,70.46407,136.6546,19.34835875915869
16306,16307,70.04348,137.2425,19.665659493754248
16307,16308,67.31087,141.1151,21.89567837388517
16308,16309,69.03446,119.7233,17.660465225619568
16309,16310,67.49014,112.3328,17.3372914969958
16310,16311,67.33983,119.2277,18.483680793931057
16311,16312,72.06505,133.0291,18.00746558058987
16312,16313,68.44578,134.0888,20.121227671919605
16313,16314,70.93858,151.7394,21.197698259572313
16314,16315,65.99061,100.1656,16.169985708940523
16315,16316,65.69995,129.2969,21.05781759017371
16316,16317,67.88781,123.7831,18.88135170661234
16317,16318,68.71714,130.7432,19.464546225414992
16318,16319,70.58546,130.0892,18.35549367000055
16319,16320,70.50692,132.8177,18.782257628121805
16320,16321,64.89796,112.7778,18.824214050524102
16321,16322,68.03452,119.2309,18.108625906789307
16322,16323,68.37598,142.8062,21.473125390421387
16323,16324,65.31335,109.2026,17.99634805546967
16324,16325,64.68155,110.3814,18.5477137984768
16325,16326,67.81472,130.8844,20.0076124098661
16326,16327,68.72087,134.8805,20.07831180282652
16327,16328,66.31745,112.7879,18.02860810357672
16328,16329,64.69964,128.1228,21.51681658459211
16329,16330,63.19011,97.85324,17.22789881486839
16330,16331,67.04974,123.1772,19.261559939130034
16331,16332,69.77631,133.7446,19.31148110950211
16332,16333,71.20739,122.73,17.015939154103442
16333,16334,70.1551,122.5107,17.498904070043217
16334,16335,70.25528,114.2026,16.265723237023142
16335,16336,68.26686,131.6032,19.851892714950406
16336,16337,68.34684,141.2898,21.263230919229585
16337,16338,70.30878,140.619,19.99770723090005
16338,16339,67.08135,110.5151,17.26526933993415
16339,16340,70.55462,140.4344,19.832520589917845
16340,16341,68.8199,130.0868,19.309031062443843
16341,16342,66.44443,126.4245,20.131188223556798
16342,16343,67.62411,130.7663,20.102405808026077
16343,16344,69.99611,135.4407,19.43375416907081
16344,16345,70.85949,146.443,20.503495049187528
16345,16346,67.22633,127.3791,19.814115717533422
16346,16347,65.79897,109.5994,17.79611940242442
16347,16348,68.8133,121.8595,18.0913071171283
16348,16349,68.15897,137.1696,20.75712303153223
16349,16350,68.13434,137.7671,20.862614578741
16350,16351,66.03575,129.8433,20.93228505373344
16351,16352,71.1392,136.5394,18.966856618010937
16352,16353,65.7611,139.533,22.682667079244485
16353,16354,66.4562,116.1557,18.489486185053433
16354,16355,71.43418,139.566,19.2275004027917
16355,16356,66.21723,117.6091,18.856202469972768
16356,16357,65.29847,110.1183,18.155525014293097
16357,16358,69.93212,124.5161,17.89894552780996
16358,16359,68.65961,126.7685,18.904448496172485
16359,16360,68.31157,127.5313,19.212486623069168
16360,16361,68.86473,131.0624,19.42852109897448
16361,16362,66.81505,125.3619,19.741143037375707
16362,16363,71.22412,144.8558,20.07414375172065
16363,16364,66.51076,136.4399,21.68267681485567
16364,16365,65.78246,117.0782,19.02002752960609
16365,16366,66.03177,131.3673,21.18052502865429
16366,16367,67.44959,105.4248,16.2906901181044
16367,16368,67.60525,118.4955,18.226208604997268
16368,16369,67.3143,138.3905,21.470736178488796
16369,16370,70.86729,131.1195,18.354009771997106
16370,16371,65.48255,141.0259,23.120809667155594
16371,16372,68.22266,141.3689,21.352656159177233
16372,16373,71.31566,122.9654,16.996849944470792
16373,16374,71.48733,141.9901,19.53238322299091
16374,16375,64.96432,119.0701,19.833905950191586
16375,16376,69.49516,139.2006,20.26223341348715
16376,16377,67.88913,118.218,18.031773616645516
16377,16378,68.90454,145.1237,21.488098787421944
16378,16379,68.07183,127.9641,19.413713645121444
16379,16380,64.39356,96.18308,16.30681460249886
16380,16381,66.65415,107.8738,17.069347253198018
16381,16382,68.40425,110.1585,16.550349429717876
16382,16383,64.65508,144.2053,24.251088726803207
16383,16384,66.44203,126.6712,20.171928675135206
16384,16385,71.50072,133.5473,18.36409821955643
16385,16386,73.88318,134.2179,17.285207814254676
16386,16387,66.35681,129.7247,20.711282879071298
16387,16388,64.5294,129.0555,21.787960975076977
16388,16389,65.86448,106.1127,17.195711704649863
16389,16390,66.79915,111.6206,17.585624890381723
16390,16391,72.1822,134.0295,18.084041433005506
16391,16392,69.3837,132.8476,19.399660368682728
16392,16393,68.19583,146.2667,22.109817062581584
16393,16394,70.5114,128.1338,18.117587009924787
16394,16395,65.80641,130.8923,21.24873234986369
16395,16396,70.16053,123.3076,17.61000372379837
16396,16397,67.43844,122.1914,18.887780831519244
16397,16398,70.71361,135.7651,19.086990217006665
16398,16399,68.07891,153.5097,23.284448745027625
16399,16400,68.35342,131.2236,19.744528859621866
16400,16401,67.20032,130.9151,20.37991576284721
16401,16402,68.69189,125.636,18.71795911442767
16402,16403,70.46936,133.4589,18.893055982937963
16403,16404,66.90871,133.8009,21.011112406495336
16404,16405,69.88209,136.8009,19.69302849202468
16405,16406,68.06727,130.8548,19.85492806529837
16406,16407,69.20068,133.185,19.55194270576348
16407,16408,67.47538,131.3843,20.28654639180597
16408,16409,68.32743,117.697,17.722726946674683
16409,16410,69.00192,138.9638,20.51798254142162
16410,16411,65.35322,105.7026,17.39830796847664
16411,16412,65.4318,116.5828,19.14309132741105
16412,16413,66.26909,122.9144,19.675966598268317
16413,16414,68.69404,125.9645,18.765726173040473
16414,16415,66.1094,134.3551,21.61140740011766
16415,16416,64.41092,134.127,22.72754525489256
16416,16417,69.49636,133.8557,19.483549451587663
16417,16418,64.59448,104.7582,17.650318220901617
16418,16419,67.74181,124.6148,19.090238622319667
16419,16420,67.86035,114.8292,17.529739958054346
16420,16421,66.5956,131.0129,20.767217566399278
16421,16422,67.29007,108.9249,16.911437882818696
16422,16423,68.4697,126.7364,19.004648505180263
16423,16424,68.39686,139.9312,21.027979977499015
16424,16425,65.81488,118.5393,19.238424165572063
16425,16426,68.31099,125.4367,18.897257729930693
16426,16427,65.55142,129.8399,21.24219001655054
16427,16428,68.78688,151.5744,22.520081610222412
16428,16429,68.9762,136.3059,20.140555751500486
16429,16430,69.73827,126.5047,18.286039217369478
16430,16431,68.61113,149.0624,22.260467982400243
16431,16432,70.29214,136.9524,19.48549494817558
16432,16433,69.02156,126.4165,18.654754822456418
16433,16434,65.24243,111.3249,18.386005350546828
16434,16435,67.79481,109.7919,16.793171760902833
16435,16436,65.14929,125.4005,20.769938898636354
16436,16437,67.85083,104.3679,15.937196993581965
16437,16438,67.95407,126.1482,19.204607544023702
16438,16439,68.07138,104.5138,15.856226953632145
16439,16440,67.96206,125.8946,19.161493611441767
16440,16441,68.0562,123.0662,18.679219418889218
16441,16442,69.54373,140.905,20.481689043052494
16442,16443,67.44763,136.8386,21.14611352969238
16443,16444,69.93226,143.142,20.576299791444676
16444,16445,68.4428,123.9019,18.594210994246257
16445,16446,67.14705,121.2435,18.904270159827966
16446,16447,68.09321,127.1611,19.279776072044687
16447,16448,70.98751,160.6929,22.417549002066895
16448,16449,69.63262,136.2754,19.758197303655564
16449,16450,66.83325,135.069,21.25816864646558
16450,16451,67.48442,128.1263,19.778191181042338
16451,16452,70.30599,146.687,20.862305248012966
16452,16453,70.9558,146.0678,20.395483786749896
16453,16454,65.56472,128.1536,20.957801076973233
16454,16455,67.08322,121.2183,18.93632561790602
16455,16456,70.07861,108.5745,15.542189682084235
16456,16457,71.39547,149.9232,20.676777505557876
16457,16458,69.43051,141.5282,20.639425167046966
16458,16459,66.80894,122.0407,19.22165829776335
16459,16460,69.62216,138.2071,20.044290732460546
16460,16461,65.8652,118.6262,19.223121632914438
16461,16462,66.59005,141.7685,22.475863574354292
16462,16463,71.13173,130.8381,18.17869951921117
16463,16464,66.01563,129.1451,20.83241955830316
16464,16465,66.28735,116.4058,18.623814195146494
16465,16466,68.99924,117.7849,17.39227237796287
16466,16467,67.84324,144.1374,22.015008021466866
16467,16468,67.4654,105.317,16.266405905842674
16468,16469,67.49195,123.4161,19.046851299065167
16469,16470,65.34945,115.779,19.059049835013987
16470,16471,67.83551,126.1946,19.278884767021758
16471,16472,69.79369,126.8353,18.30472232612234
16472,16473,68.87143,125.5759,18.611587716616924
16473,16474,67.82667,124.1151,18.966140147172304
16474,16475,68.81413,121.4105,18.02421360345177
16475,16476,70.47876,130.5729,18.47957018643896
16476,16477,73.16304,161.2538,21.177846571265626
16477,16478,71.95209,146.3936,19.878819433104507
16478,16479,67.44715,119.2209,18.42385532877303
16479,16480,68.85059,114.7156,17.012278102506347
16480,16481,69.72712,130.6584,18.892490200158466
16481,16482,67.43691,136.2537,21.06242174366721
16482,16483,71.11399,122.0355,16.96412317714639
16483,16484,67.71312,138.2236,21.192972501924448
16484,16485,66.77008,112.6772,17.767551306164865
16485,16486,70.90585,132.9018,18.583266402958323
16486,16487,67.47875,104.2591,16.09664027833401
16487,16488,68.08728,111.6015,16.923624740415185
16488,16489,68.54271,125.7349,18.814324191858365
16489,16490,67.38204,139.3863,21.58177222255942
16490,16491,67.62489,123.9918,19.060537630617468
16491,16492,65.71741,96.56954,15.71935093210297
16492,16493,66.75033,119.5639,18.86464180811082
16493,16494,70.03827,138.7756,19.888297989545226
16494,16495,66.8036,110.2972,17.374810585249417
16495,16496,71.80215,139.9054,19.0772119655716
16496,16497,69.75691,137.0891,19.80540743944301
16497,16498,68.62702,100.7525,15.039066319263528
16498,16499,68.03554,113.0308,17.166448468537496
16499,16500,70.44384,141.5947,20.059323331692944
16500,16501,69.53504,130.0973,18.915428796589566
16501,16502,65.56302,115.0701,18.819146166284902
16502,16503,67.68639,123.3297,18.924320568632208
16503,16504,68.31423,120.6889,18.180268749099195
16504,16505,71.41559,149.3469,20.585692464763458
16505,16506,70.86132,135.3213,18.945366456194222
16506,16507,70.19919,135.138,19.27829449276272
16507,16508,67.31745,132.8306,20.60621118866392
16508,16509,66.67461,111.7658,17.67434336805764
16509,16510,68.52431,98.28103,14.714167041903329
16510,16511,68.08513,128.1996,19.441843956476227
16511,16512,65.22726,135.7065,22.42320584554211
16512,16513,67.02577,114.7573,17.957754202879183
16513,16514,63.12846,115.988,20.46058256213661
16514,16515,68.91849,135.5944,20.068992547450257
16515,16516,65.4037,126.7384,20.828543877891423
16516,16517,66.72667,137.0383,21.63706669077852
16517,16518,68.0043,117.1869,17.814007945236295
16518,16519,68.24197,128.0584,19.331265490093788
16519,16520,68.80229,123.4378,18.331487666217015
16520,16521,68.76843,132.3484,19.674141996915647
16521,16522,66.26798,118.6096,18.98749625916733
16522,16523,64.62832,138.6254,23.33202343548712
16523,16524,68.20142,131.4314,19.864042004579073
16524,16525,70.85424,134.0073,18.76515231848243
16525,16526,66.81173,114.561,18.0420834073137
16526,16527,69.9304,139.4913,20.05258758683744
16527,16528,69.89558,137.409,19.772932234052416
16528,16529,65.211,109.6018,18.1188776133763
16529,16530,64.95554,109.2972,18.210923336644246
16530,16531,63.80198,116.5058,20.12030492190585
16531,16532,69.32363,133.9561,19.595449433355704
16532,16533,68.08572,119.1548,18.069860431837057
16533,16534,66.42673,133.7442,21.308090594784318
16534,16535,68.7483,121.1914,18.02615912993873
16535,16536,71.42063,138.9418,19.148770422293296
16536,16537,69.99781,134.018,19.228683555541924
16537,16538,66.0776,113.0542,18.20260332459067
16538,16539,68.02381,116.4733,17.695376169746655
16539,16540,63.40728,127.6054,22.312391992949642
16540,16541,65.35444,115.174,18.956562183056594
16541,16542,68.65199,129.7975,19.360447508120536
16542,16543,67.8743,129.9449,19.829138077674642
16543,16544,69.21034,139.2897,20.442422621629294
16544,16545,68.81727,128.4544,19.068188206817016
16545,16546,69.74177,135.2069,19.541965846116963
16546,16547,68.01296,138.7343,21.08413652746471
16547,16548,65.96554,119.0405,19.23161797702931
16548,16549,70.1201,114.3885,16.355078633070573
16549,16550,69.52643,131.3148,19.097175597323364
16550,16551,68.13839,118.1307,17.88687068032487
16551,16552,68.01789,137.0494,20.825054788839545
16552,16553,65.5277,90.67684,14.845740083205447
16553,16554,70.11106,140.9521,20.158295595473927
16554,16555,69.55787,136.3448,19.81076996183683
16555,16556,67.8112,123.8181,18.929389207264244
16556,16557,69.41543,131.7001,19.214513514179455
16557,16558,69.16396,125.1731,18.39528967186538
16558,16559,67.10355,129.3964,20.201635276295786
16559,16560,66.59023,102.0816,16.183846984608962
16560,16561,65.69038,128.0027,20.853113507420662
16561,16562,65.87218,114.5395,18.55694733392173
16562,16563,65.7737,116.1954,18.881640045474217
16563,16564,67.08497,118.8063,18.558562594450446
16564,16565,66.64738,96.76496,15.314657326976956
16565,16566,69.90009,139.5857,20.083563973146884
16566,16567,69.36888,135.4301,19.785232536665944
16567,16568,69.41881,145.6596,21.249078887707636
16568,16569,69.35477,133.5585,19.51974708204975
